"","subj_idx","gender","year","rt","correct_response","correct","key_press","word","shape","condition"
"11109",18,1,"2002",579,"arrowright","false","arrowleft","","朋友","classify_friend"
"11110",18,1,"2002",1080,"arrowleft","true","arrowleft","","自我","classify_friend"
"11111",18,1,"2002",567,"arrowleft","true","arrowleft","","生人","classify_friend"
"11112",18,1,"2002",710,"arrowright","true","arrowright","","自我","classify_friend"
"11113",18,1,"2002",584,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11114",18,1,"2002",675,"arrowright","true","arrowright","","生人","classify_friend"
"11115",18,1,"2002",692,"arrowleft","true","arrowleft","","自我","classify_friend"
"11116",18,1,"2002",832,"arrowright","true","arrowright","","自我","classify_friend"
"11117",18,1,"2002",754,"arrowleft","true","arrowleft","","生人","classify_friend"
"11118",18,1,"2002",610,"arrowright","true","arrowright","","朋友","classify_friend"
"11119",18,1,"2002",575,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11120",18,1,"2002",656,"arrowleft","true","arrowleft","","生人","classify_friend"
"11121",18,1,"2002",605,"arrowleft","false","arrowright","","自我","classify_friend"
"11122",18,1,"2002",745,"arrowright","true","arrowright","","生人","classify_friend"
"11123",18,1,"2002",856,"arrowright","false","arrowleft","","自我","classify_friend"
"11124",18,1,"2002",687,"arrowright","true","arrowright","","朋友","classify_friend"
"11125",18,1,"2002",677,"arrowright","true","arrowright","","朋友","classify_friend"
"11126",18,1,"2002",576,"arrowleft","true","arrowleft","","生人","classify_friend"
"11127",18,1,"2002",671,"arrowright","true","arrowright","","生人","classify_friend"
"11128",18,1,"2002",563,"arrowright","true","arrowright","","自我","classify_friend"
"11129",18,1,"2002",1390,"arrowleft","true","arrowleft","","自我","classify_friend"
"11130",18,1,"2002",747,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11131",18,1,"2002",652,"arrowleft","true","arrowleft","","自我","classify_friend"
"11132",18,1,"2002",632,"arrowleft","true","arrowleft","","生人","classify_friend"
"11133",18,1,"2002",644,"arrowright","true","arrowright","","生人","classify_friend"
"11134",18,1,"2002",639,"arrowright","true","arrowright","","自我","classify_friend"
"11135",18,1,"2002",595,"arrowright","true","arrowright","","朋友","classify_friend"
"11136",18,1,"2002",689,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11137",18,1,"2002",628,"arrowright","true","arrowright","","朋友","classify_friend"
"11138",18,1,"2002",818,"arrowleft","true","arrowleft","","自我","classify_friend"
"11139",18,1,"2002",616,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11140",18,1,"2002",455,"arrowright","true","arrowright","","自我","classify_friend"
"11141",18,1,"2002",505,"arrowright","false","arrowleft","","生人","classify_friend"
"11142",18,1,"2002",617,"arrowleft","true","arrowleft","","生人","classify_friend"
"11143",18,1,"2002",660,"arrowleft","true","arrowleft","","生人","classify_friend"
"11144",18,1,"2002",549,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11145",18,1,"2002",645,"arrowright","true","arrowright","","生人","classify_friend"
"11146",18,1,"2002",545,"arrowright","true","arrowright","","朋友","classify_friend"
"11147",18,1,"2002",535,"arrowright","false","arrowleft","","自我","classify_friend"
"11148",18,1,"2002",701,"arrowleft","true","arrowleft","","自我","classify_friend"
"11149",18,1,"2002",502,"arrowleft","true","arrowleft","","自我","classify_friend"
"11150",18,1,"2002",589,"arrowleft","true","arrowleft","","生人","classify_friend"
"11151",18,1,"2002",612,"arrowright","true","arrowright","","自我","classify_friend"
"11152",18,1,"2002",600,"arrowright","true","arrowright","","朋友","classify_friend"
"11153",18,1,"2002",619,"arrowright","true","arrowright","","生人","classify_friend"
"11154",18,1,"2002",503,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11155",18,1,"2002",663,"arrowleft","true","arrowleft","","自我","classify_friend"
"11156",18,1,"2002",789,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11157",18,1,"2002",518,"arrowright","true","arrowright","","生人","classify_friend"
"11158",18,1,"2002",643,"arrowright","true","arrowright","","朋友","classify_friend"
"11159",18,1,"2002",920,"arrowright","true","arrowright","","自我","classify_friend"
"11160",18,1,"2002",628,"arrowleft","true","arrowleft","","生人","classify_friend"
"11161",18,1,"2002",617,"arrowleft","true","arrowleft","","自我","classify_friend"
"11162",18,1,"2002",667,"arrowright","true","arrowright","","自我","classify_friend"
"11163",18,1,"2002",598,"arrowleft","true","arrowleft","","生人","classify_friend"
"11164",18,1,"2002",666,"arrowright","true","arrowright","","生人","classify_friend"
"11165",18,1,"2002",626,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11166",18,1,"2002",725,"arrowright","true","arrowright","","朋友","classify_friend"
"11167",18,1,"2002",491,"arrowleft","false","arrowright","","朋友","classify_friend"
"11168",18,1,"2002",773,"arrowright","true","arrowright","","朋友","classify_friend"
"11169",18,1,"2002",572,"arrowleft","true","arrowleft","","生人","classify_friend"
"11170",18,1,"2002",618,"arrowleft","true","arrowleft","","自我","classify_friend"
"11171",18,1,"2002",641,"arrowright","true","arrowright","","自我","classify_friend"
"11172",18,1,"2002",554,"arrowright","true","arrowright","","生人","classify_friend"
"11173",18,1,"2002",607,"arrowright","true","arrowright","","朋友","classify_friend"
"11174",18,1,"2002",705,"arrowleft","true","arrowleft","","自我","classify_friend"
"11175",18,1,"2002",559,"arrowright","true","arrowright","","自我","classify_friend"
"11176",18,1,"2002",549,"arrowright","true","arrowright","","生人","classify_friend"
"11177",18,1,"2002",610,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11178",18,1,"2002",593,"arrowleft","true","arrowleft","","生人","classify_friend"
"11179",18,1,"2002",617,"arrowright","true","arrowright","","朋友","classify_friend"
"11180",18,1,"2002",582,"arrowright","true","arrowright","","生人","classify_friend"
"11181",18,1,"2002",600,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11182",18,1,"2002",656,"arrowleft","true","arrowleft","","生人","classify_friend"
"11183",18,1,"2002",787,"arrowleft","true","arrowleft","","自我","classify_friend"
"11184",18,1,"2002",673,"arrowright","true","arrowright","","自我","classify_friend"
"11185",18,1,"2002",576,"arrowright","true","arrowright","","生人","classify_friend"
"11186",18,1,"2002",598,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11187",18,1,"2002",731,"arrowleft","true","arrowleft","","自我","classify_friend"
"11188",18,1,"2002",678,"arrowleft","true","arrowleft","","生人","classify_friend"
"11189",18,1,"2002",779,"arrowright","false","arrowleft","","自我","classify_friend"
"11190",18,1,"2002",619,"arrowright","true","arrowright","","朋友","classify_friend"
"11191",18,1,"2002",827,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11192",18,1,"2002",596,"arrowleft","true","arrowleft","","生人","classify_friend"
"11193",18,1,"2002",1242,"arrowright","true","arrowright","","朋友","classify_friend"
"11194",18,1,"2002",619,"arrowleft","true","arrowleft","","自我","classify_friend"
"11195",18,1,"2002",756,"arrowright","true","arrowright","","自我","classify_friend"
"11196",18,1,"2002",702,"arrowright","true","arrowright","","生人","classify_friend"
"11197",18,1,"2002",591,"arrowright","true","arrowright","","自我","classify_friend"
"11198",18,1,"2002",716,"arrowleft","true","arrowleft","","自我","classify_friend"
"11199",18,1,"2002",642,"arrowright","true","arrowright","","生人","classify_friend"
"11200",18,1,"2002",570,"arrowright","true","arrowright","","朋友","classify_friend"
"11201",18,1,"2002",729,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11202",18,1,"2002",661,"arrowleft","true","arrowleft","","生人","classify_friend"
"11203",18,1,"2002",664,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11204",18,1,"2002",564,"arrowright","true","arrowright","","朋友","classify_friend"
"11205",18,1,"2002",727,"arrowright","true","arrowright","","生人","classify_friend"
"11206",18,1,"2002",1157,"arrowright","true","arrowright","","自我","classify_friend"
"11207",18,1,"2002",614,"arrowleft","true","arrowleft","","自我","classify_friend"
"11208",18,1,"2002",610,"arrowleft","true","arrowleft","","生人","classify_friend"
"11209",18,1,"2002",601,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11210",18,1,"2002",912,"arrowleft","true","arrowleft","","自我","classify_friend"
"11211",18,1,"2002",611,"arrowright","true","arrowright","","生人","classify_friend"
"11212",18,1,"2002",776,"arrowleft","true","arrowleft","","生人","classify_friend"
"11213",18,1,"2002",483,"arrowright","true","arrowright","","朋友","classify_friend"
"11214",18,1,"2002",657,"arrowright","true","arrowright","","自我","classify_friend"
"11215",18,1,"2002",639,"arrowleft","true","arrowleft","","生人","classify_friend"
"11216",18,1,"2002",527,"arrowright","true","arrowright","","朋友","classify_friend"
"11217",18,1,"2002",674,"arrowright","true","arrowright","","生人","classify_friend"
"11218",18,1,"2002",508,"arrowright","true","arrowright","","自我","classify_friend"
"11219",18,1,"2002",721,"arrowleft","true","arrowleft","","自我","classify_friend"
"11220",18,1,"2002",772,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11221",18,1,"2002",652,"arrowleft","true","arrowleft","","自我","classify_friend"
"11222",18,1,"2002",634,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11223",18,1,"2002",573,"arrowright","true","arrowright","","生人","classify_friend"
"11224",18,1,"2002",678,"arrowright","true","arrowright","","自我","classify_friend"
"11225",18,1,"2002",576,"arrowright","true","arrowright","","朋友","classify_friend"
"11226",18,1,"2002",716,"arrowleft","true","arrowleft","","生人","classify_friend"
"11227",18,1,"2002",696,"arrowright","true","arrowright","","自我","classify_friend"
"11228",18,1,"2002",598,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11229",18,1,"2002",562,"arrowright","true","arrowright","","朋友","classify_friend"
"11230",18,1,"2002",694,"arrowright","true","arrowright","","生人","classify_friend"
"11231",18,1,"2002",635,"arrowleft","true","arrowleft","","生人","classify_friend"
"11232",18,1,"2002",787,"arrowleft","true","arrowleft","","自我","classify_friend"
"11233",18,1,"2002",606,"arrowright","true","arrowright","","朋友","classify_friend"
"11234",18,1,"2002",823,"arrowleft","true","arrowleft","","生人","classify_friend"
"11235",18,1,"2002",527,"arrowleft","true","arrowleft","","自我","classify_friend"
"11236",18,1,"2002",889,"arrowright","true","arrowright","","生人","classify_friend"
"11237",18,1,"2002",942,"arrowright","true","arrowright","","自我","classify_friend"
"11238",18,1,"2002",593,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11239",18,1,"2002",974,"arrowright","true","arrowright","","自我","classify_friend"
"11240",18,1,"2002",987,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11241",18,1,"2002",866,"arrowleft","true","arrowleft","","自我","classify_friend"
"11242",18,1,"2002",548,"arrowright","true","arrowright","","朋友","classify_friend"
"11243",18,1,"2002",592,"arrowleft","true","arrowleft","","生人","classify_friend"
"11244",18,1,"2002",513,"arrowright","false","arrowleft","","生人","classify_friend"
"11245",18,1,"2002",752,"arrowright","true","arrowright","","自我","classify_friend"
"11246",18,1,"2002",563,"arrowright","true","arrowright","","朋友","classify_friend"
"11247",18,1,"2002",631,"arrowleft","true","arrowleft","","自我","classify_friend"
"11248",18,1,"2002",647,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11249",18,1,"2002",727,"arrowright","true","arrowright","","生人","classify_friend"
"11250",18,1,"2002",523,"arrowleft","true","arrowleft","","生人","classify_friend"
"11251",18,1,"2002",586,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11252",18,1,"2002",481,"arrowright","true","arrowright","","朋友","classify_friend"
"11253",18,1,"2002",487,"arrowleft","true","arrowleft","","自我","classify_friend"
"11254",18,1,"2002",557,"arrowright","true","arrowright","","生人","classify_friend"
"11255",18,1,"2002",608,"arrowright","true","arrowright","","自我","classify_friend"
"11256",18,1,"2002",548,"arrowleft","true","arrowleft","","生人","classify_friend"
"11257",18,1,"2002",540,"arrowleft","true","arrowleft","","生人","classify_friend"
"11258",18,1,"2002",529,"arrowleft","true","arrowleft","","自我","classify_friend"
"11259",18,1,"2002",648,"arrowright","true","arrowright","","自我","classify_friend"
"11260",18,1,"2002",556,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11261",18,1,"2002",553,"arrowright","true","arrowright","","朋友","classify_friend"
"11262",18,1,"2002",665,"arrowright","true","arrowright","","生人","classify_friend"
"11263",18,1,"2002",991,"arrowleft","true","arrowleft","","自我","classify_friend"
"11264",18,1,"2002",600,"arrowleft","true","arrowleft","","生人","classify_friend"
"11265",18,1,"2002",710,"arrowright","true","arrowright","","自我","classify_friend"
"11266",18,1,"2002",559,"arrowright","true","arrowright","","朋友","classify_friend"
"11267",18,1,"2002",644,"arrowright","true","arrowright","","生人","classify_friend"
"11268",18,1,"2002",595,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11269",18,1,"2002",561,"arrowleft","false","arrowright","","朋友","classify_friend"
"11270",18,1,"2002",673,"arrowleft","true","arrowleft","","生人","classify_friend"
"11271",18,1,"2002",533,"arrowright","true","arrowright","","朋友","classify_friend"
"11272",18,1,"2002",997,"arrowright","true","arrowright","","自我","classify_friend"
"11273",18,1,"2002",591,"arrowleft","true","arrowleft","","自我","classify_friend"
"11274",18,1,"2002",546,"arrowright","true","arrowright","","生人","classify_friend"
"11275",18,1,"2002",456,"arrowleft","false","arrowright","","自我","classify_friend"
"11276",18,1,"2002",660,"arrowleft","true","arrowleft","","生人","classify_friend"
"11277",18,1,"2002",629,"arrowright","true","arrowright","","生人","classify_friend"
"11278",18,1,"2002",614,"arrowright","true","arrowright","","朋友","classify_friend"
"11279",18,1,"2002",649,"arrowright","true","arrowright","","自我","classify_friend"
"11280",18,1,"2002",733,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11281",18,1,"2002",625,"arrowright","true","arrowright","","朋友","classify_friend"
"11282",18,1,"2002",784,"arrowright","true","arrowright","","自我","classify_friend"
"11283",18,1,"2002",682,"arrowleft","true","arrowleft","","生人","classify_friend"
"11284",18,1,"2002",588,"arrowleft","true","arrowleft","","自我","classify_friend"
"11285",18,1,"2002",791,"arrowright","true","arrowright","","生人","classify_friend"
"11286",18,1,"2002",545,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11287",18,1,"2002",613,"arrowright","true","arrowright","","朋友","classify_friend"
"11288",18,1,"2002",607,"arrowright","true","arrowright","","生人","classify_friend"
"11289",18,1,"2002",553,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11290",18,1,"2002",519,"arrowright","true","arrowright","","自我","classify_friend"
"11291",18,1,"2002",591,"arrowleft","true","arrowleft","","自我","classify_friend"
"11292",18,1,"2002",565,"arrowleft","true","arrowleft","","生人","classify_friend"
"11293",18,1,"2002",711,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11294",18,1,"2002",688,"arrowright","true","arrowright","","朋友","classify_friend"
"11295",18,1,"2002",624,"arrowright","true","arrowright","","自我","classify_friend"
"11296",18,1,"2002",726,"arrowleft","true","arrowleft","","自我","classify_friend"
"11297",18,1,"2002",650,"arrowleft","true","arrowleft","","生人","classify_friend"
"11298",18,1,"2002",526,"arrowright","true","arrowright","","生人","classify_friend"
"11299",18,1,"2002",837,"arrowleft","true","arrowleft","","生人","classify_friend"
"11300",18,1,"2002",524,"arrowright","true","arrowright","","生人","classify_friend"
"11301",18,1,"2002",645,"arrowleft","true","arrowleft","","自我","classify_friend"
"11302",18,1,"2002",579,"arrowright","true","arrowright","","自我","classify_friend"
"11303",18,1,"2002",540,"arrowright","true","arrowright","","朋友","classify_friend"
"11304",18,1,"2002",697,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11305",18,1,"2002",536,"arrowright","true","arrowright","","朋友","classify_friend"
"11306",18,1,"2002",614,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11307",18,1,"2002",602,"arrowright","true","arrowright","","生人","classify_friend"
"11308",18,1,"2002",766,"arrowleft","true","arrowleft","","自我","classify_friend"
"11309",18,1,"2002",658,"arrowright","true","arrowright","","自我","classify_friend"
"11310",18,1,"2002",612,"arrowleft","true","arrowleft","","生人","classify_friend"
"11311",18,1,"2002",510,"arrowright","true","arrowright","","朋友","classify_friend"
"11312",18,1,"2002",588,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11313",18,1,"2002",578,"arrowleft","true","arrowleft","","自我","classify_friend"
"11314",18,1,"2002",557,"arrowright","true","arrowright","","自我","classify_friend"
"11315",18,1,"2002",658,"arrowleft","true","arrowleft","","生人","classify_friend"
"11316",18,1,"2002",518,"arrowright","true","arrowright","","生人","classify_friend"
"11317",18,1,"2002",566,"arrowright","true","arrowright","","朋友","classify_friend"
"11318",18,1,"2002",529,"arrowright","true","arrowright","","自我","classify_friend"
"11319",18,1,"2002",627,"arrowright","true","arrowright","","生人","classify_friend"
"11320",18,1,"2002",803,"arrowleft","true","arrowleft","","生人","classify_friend"
"11321",18,1,"2002",576,"arrowleft","true","arrowleft","","自我","classify_friend"
"11322",18,1,"2002",711,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11323",18,1,"2002",615,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11324",18,1,"2002",646,"arrowleft","true","arrowleft","","自我","classify_friend"
"11325",18,1,"2002",910,"arrowright","true","arrowright","","朋友","classify_friend"
"11326",18,1,"2002",716,"arrowright","true","arrowright","","生人","classify_friend"
"11327",18,1,"2002",860,"arrowleft","true","arrowleft","","生人","classify_friend"
"11328",18,1,"2002",807,"arrowright","true","arrowright","","自我","classify_friend"
"11329",18,1,"2002",602,"arrowright","true","arrowright","","朋友","classify_friend"
"11330",18,1,"2002",649,"arrowright","true","arrowright","","自我","classify_friend"
"11331",18,1,"2002",1255,"arrowleft","true","arrowleft","","自我","classify_friend"
"11332",18,1,"2002",719,"arrowleft","true","arrowleft","","生人","classify_friend"
"11333",18,1,"2002",535,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11334",18,1,"2002",583,"arrowright","true","arrowright","","生人","classify_friend"
"11335",18,1,"2002",972,"arrowright","true","arrowright","","自我","classify_friend"
"11336",18,1,"2002",817,"arrowright","true","arrowright","","朋友","classify_friend"
"11337",18,1,"2002",551,"arrowleft","true","arrowleft","","朋友","classify_friend"
"11338",18,1,"2002",619,"arrowleft","true","arrowleft","","生人","classify_friend"
"11339",18,1,"2002",671,"arrowleft","true","arrowleft","","自我","classify_friend"
"11340",18,1,"2002",679,"arrowright","true","arrowright","","生人","classify_friend"
"11341",19,1,"2000",872,"arrowright","true","arrowright","生人","生人","matching_task"
"11342",19,1,"2000",683,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11343",19,1,"2000",810,"arrowleft","true","arrowleft","朋友","自我","matching_task"
"11344",19,1,"2000",837,"arrowright","true","arrowright","自我","自我","matching_task"
"11345",19,1,"2000",1114,"arrowright","true","arrowright","生人","生人","matching_task"
"11346",19,1,"2000",691,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11347",19,1,"2000",732,"arrowleft","true","arrowleft","生人","朋友","matching_task"
"11348",19,1,"2000",1055,"arrowleft","false","arrowright","自我","朋友","matching_task"
"11349",19,1,"2000",919,"arrowleft","true","arrowleft","朋友","生人","matching_task"
"11350",19,1,"2000",934,"arrowleft","true","arrowleft","生人","自我","matching_task"
"11351",19,1,"2000",882,"arrowleft","true","arrowleft","自我","生人","matching_task"
"11352",19,1,"2000",650,"arrowright","true","arrowright","自我","自我","matching_task"
"11353",19,1,"2000",892,"arrowleft","true","arrowleft","朋友","自我","matching_task"
"11354",19,1,"2000",755,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11355",19,1,"2000",637,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11356",19,1,"2000",741,"arrowleft","true","arrowleft","自我","生人","matching_task"
"11357",19,1,"2000",670,"arrowright","true","arrowright","自我","自我","matching_task"
"11358",19,1,"2000",610,"arrowright","true","arrowright","自我","自我","matching_task"
"11359",19,1,"2000",549,"arrowleft","true","arrowleft","生人","自我","matching_task"
"11360",19,1,"2000",896,"arrowright","true","arrowright","生人","生人","matching_task"
"11361",19,1,"2000",831,"arrowright","true","arrowright","生人","生人","matching_task"
"11362",19,1,"2000",1043,"arrowleft","true","arrowleft","朋友","生人","matching_task"
"11363",19,1,"2000",1123,"arrowleft","true","arrowleft","生人","朋友","matching_task"
"11364",19,1,"2000",1041,"arrowleft","true","arrowleft","自我","朋友","matching_task"
"11365",19,1,"2000",999,"arrowleft","true","arrowleft","朋友","自我","matching_task"
"11366",19,1,"2000",766,"arrowright","true","arrowright","自我","自我","matching_task"
"11367",19,1,"2000",794,"arrowleft","true","arrowleft","朋友","生人","matching_task"
"11368",19,1,"2000",893,"arrowleft","true","arrowleft","自我","朋友","matching_task"
"11369",19,1,"2000",929,"arrowright","true","arrowright","生人","生人","matching_task"
"11370",19,1,"2000",870,"arrowleft","true","arrowleft","生人","朋友","matching_task"
"11371",19,1,"2000",832,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11372",19,1,"2000",778,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11373",19,1,"2000",693,"arrowright","true","arrowright","自我","自我","matching_task"
"11374",19,1,"2000",660,"arrowright","false","arrowleft","生人","生人","matching_task"
"11375",19,1,"2000",793,"arrowleft","true","arrowleft","生人","自我","matching_task"
"11376",19,1,"2000",1006,"arrowleft","true","arrowleft","自我","生人","matching_task"
"11377",19,1,"2000",678,"arrowright","true","arrowright","自我","自我","matching_task"
"11378",19,1,"2000",913,"arrowleft","true","arrowleft","自我","生人","matching_task"
"11379",19,1,"2000",1106,"arrowleft","true","arrowleft","自我","朋友","matching_task"
"11380",19,1,"2000",756,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11381",19,1,"2000",850,"arrowright","true","arrowright","生人","生人","matching_task"
"11382",19,1,"2000",974,"arrowleft","true","arrowleft","朋友","自我","matching_task"
"11383",19,1,"2000",1003,"arrowleft","true","arrowleft","朋友","生人","matching_task"
"11384",19,1,"2000",916,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11385",19,1,"2000",730,"arrowright","true","arrowright","自我","自我","matching_task"
"11386",19,1,"2000",755,"arrowright","true","arrowright","生人","生人","matching_task"
"11387",19,1,"2000",896,"arrowleft","true","arrowleft","生人","朋友","matching_task"
"11388",19,1,"2000",1067,"arrowleft","true","arrowleft","生人","自我","matching_task"
"11389",19,1,"2000",877,"arrowleft","true","arrowleft","生人","自我","matching_task"
"11390",19,1,"2000",584,"arrowleft","false","arrowright","自我","朋友","matching_task"
"11391",19,1,"2000",810,"arrowleft","true","arrowleft","朋友","生人","matching_task"
"11392",19,1,"2000",936,"arrowleft","true","arrowleft","自我","生人","matching_task"
"11393",19,1,"2000",766,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11394",19,1,"2000",588,"arrowright","true","arrowright","生人","生人","matching_task"
"11395",19,1,"2000",548,"arrowright","true","arrowright","自我","自我","matching_task"
"11396",19,1,"2000",697,"arrowleft","true","arrowleft","朋友","自我","matching_task"
"11397",19,1,"2000",769,"arrowright","true","arrowright","自我","自我","matching_task"
"11398",19,1,"2000",593,"arrowright","false","arrowleft","生人","生人","matching_task"
"11399",19,1,"2000",611,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11400",19,1,"2000",936,"arrowleft","true","arrowleft","生人","朋友","matching_task"
"11401",19,1,"2000",494,"arrowright","true","arrowright","自我","自我","matching_task"
"11402",19,1,"2000",870,"arrowleft","true","arrowleft","自我","生人","matching_task"
"11403",19,1,"2000",530,"arrowright","true","arrowright","自我","自我","matching_task"
"11404",19,1,"2000",865,"arrowleft","true","arrowleft","朋友","自我","matching_task"
"11405",19,1,"2000",769,"arrowright","true","arrowright","生人","生人","matching_task"
"11406",19,1,"2000",964,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11407",19,1,"2000",806,"arrowleft","true","arrowleft","生人","朋友","matching_task"
"11408",19,1,"2000",1031,"arrowleft","true","arrowleft","自我","朋友","matching_task"
"11409",19,1,"2000",822,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11410",19,1,"2000",966,"arrowleft","true","arrowleft","生人","自我","matching_task"
"11411",19,1,"2000",726,"arrowright","true","arrowright","生人","生人","matching_task"
"11412",19,1,"2000",914,"arrowleft","true","arrowleft","朋友","生人","matching_task"
"11413",19,1,"2000",883,"arrowright","true","arrowright","自我","自我","matching_task"
"11414",19,1,"2000",547,"arrowright","true","arrowright","自我","自我","matching_task"
"11415",19,1,"2000",591,"arrowleft","true","arrowleft","朋友","生人","matching_task"
"11416",19,1,"2000",839,"arrowleft","true","arrowleft","生人","自我","matching_task"
"11417",19,1,"2000",846,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11418",19,1,"2000",599,"arrowleft","false","arrowright","自我","朋友","matching_task"
"11419",19,1,"2000",927,"arrowleft","true","arrowleft","生人","朋友","matching_task"
"11420",19,1,"2000",777,"arrowright","true","arrowright","生人","生人","matching_task"
"11421",19,1,"2000",836,"arrowright","true","arrowright","生人","生人","matching_task"
"11422",19,1,"2000",779,"arrowleft","true","arrowleft","自我","生人","matching_task"
"11423",19,1,"2000",645,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11424",19,1,"2000",739,"arrowleft","true","arrowleft","朋友","自我","matching_task"
"11425",19,1,"2000",976,"arrowleft","true","arrowleft","生人","朋友","matching_task"
"11426",19,1,"2000",759,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11427",19,1,"2000",686,"arrowright","true","arrowright","自我","自我","matching_task"
"11428",19,1,"2000",714,"arrowright","true","arrowright","生人","生人","matching_task"
"11429",19,1,"2000",719,"arrowleft","true","arrowleft","生人","自我","matching_task"
"11430",19,1,"2000",825,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11431",19,1,"2000",604,"arrowright","true","arrowright","自我","自我","matching_task"
"11432",19,1,"2000",791,"arrowleft","true","arrowleft","自我","朋友","matching_task"
"11433",19,1,"2000",702,"arrowright","true","arrowright","生人","生人","matching_task"
"11434",19,1,"2000",769,"arrowleft","true","arrowleft","朋友","自我","matching_task"
"11435",19,1,"2000",1036,"arrowleft","true","arrowleft","自我","生人","matching_task"
"11436",19,1,"2000",876,"arrowleft","true","arrowleft","朋友","生人","matching_task"
"11437",19,1,"2000",864,"arrowleft","true","arrowleft","生人","自我","matching_task"
"11438",19,1,"2000",797,"arrowright","true","arrowright","生人","生人","matching_task"
"11439",19,1,"2000",675,"arrowleft","true","arrowleft","朋友","自我","matching_task"
"11440",19,1,"2000",841,"arrowleft","true","arrowleft","生人","朋友","matching_task"
"11441",19,1,"2000",872,"arrowright","false","arrowleft","自我","自我","matching_task"
"11442",19,1,"2000",825,"arrowleft","true","arrowleft","朋友","生人","matching_task"
"11443",19,1,"2000",828,"arrowleft","true","arrowleft","自我","朋友","matching_task"
"11444",19,1,"2000",786,"arrowleft","true","arrowleft","自我","生人","matching_task"
"11445",19,1,"2000",730,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11446",19,1,"2000",739,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11447",19,1,"2000",624,"arrowright","true","arrowright","自我","自我","matching_task"
"11448",19,1,"2000",782,"arrowright","true","arrowright","生人","生人","matching_task"
"11449",19,1,"2000",799,"arrowleft","true","arrowleft","自我","朋友","matching_task"
"11450",19,1,"2000",1014,"arrowleft","true","arrowleft","生人","朋友","matching_task"
"11451",19,1,"2000",745,"arrowright","true","arrowright","生人","生人","matching_task"
"11452",19,1,"2000",899,"arrowleft","true","arrowleft","生人","自我","matching_task"
"11453",19,1,"2000",664,"arrowright","true","arrowright","生人","生人","matching_task"
"11454",19,1,"2000",693,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11455",19,1,"2000",1058,"arrowright","true","arrowright","朋友","朋友","matching_task"
"11456",19,1,"2000",746,"arrowleft","true","arrowleft","朋友","自我","matching_task"
"11457",19,1,"2000",997,"arrowleft","true","arrowleft","朋友","生人","matching_task"
"11458",19,1,"2000",613,"arrowleft","false","arrowright","自我","生人","matching_task"
